gene_id	BDF1_FPKM_rep1	BDF1_FPKM_rep2	ICR_FPKM_rep1	ICR_FPKM_rep2	ddY_FPKM_rep1	ddY_FPKM_rep2
Cyct	2.02	1.32	0.84	1.87	1.37	1.68
Cyfip1	10.87	10.97	11.47	12.57	9.92	10.36
Cyfip2	14.32	14.17	14.33	14.69	17.31	14.2
Cygb	0.0	0.0	0.0	0.01	0.0	0.0
Cyhr1	16.59	19.04	17.34	19.03	18.49	18.52
Cylc1	0.0	0.02	0.0	0.0	0.0	0.04
Cylc2	0.0	0.0	0.0	0.0	0.0	0.0
Cyld	1.9	1.76	2.1	2.75	2.36	1.98
Cym	0.0	0.0	0.0	0.0	0.0	0.0
Cyp11a1	0.13	0.13	0.14	0.15	0.14	0.21
Cyp11b1	0.06	0.0	0.05	0.02	0.04	0.06
Cyp11b2	0.0	0.0	0.0	0.0	0.0	0.0
Cyp17a1	0.02	0.02	0.03	0.04	0.0	0.0
Cyp19a1	6.36	7.52	4.77	5.14	5.59	5.21
Cyp1a1	0.0	0.0	0.0	0.0	0.0	0.0
Cyp1a2	0.05	0.0	0.14	0.07	0.01	0.07
Cyp1b1	1.49	1.43	0.88	0.91	0.57	0.76
Cyp20a1	2.56	2.48	3.17	3.26	2.11	2.16
Cyp21a1	0.0	0.0	0.0	0.0	0.0	0.0
Cyp24a1	0.14	0.15	0.05	0.12	0.21	0.13
Cyp26a1	0.02	0.0	0.0	0.0	0.0	0.0
Cyp26b1	0.0	0.03	0.01	0.0	0.0	0.0
Cyp26c1	0.01	0.04	0.0	0.06	0.03	0.0
Cyp27a1	1.68	1.97	1.79	1.64	1.89	0.39
Cyp27b1	0.06	0.12	0.08	0.06	0.09	0.11
Cyp2a12	0.0	0.04	0.0	0.0	0.0	0.0
Cyp2a22	0.0	0.0	0.04	0.03	0.01	0.0
Cyp2a4	0.06	0.28	0.34	0.2	0.3	0.19
Cyp2a5	0.0	0.0	0.0	0.0	0.0	0.0
Cyp2ab1	0.01	0.0	0.02	0.02	0.04	0.03
Cyp2b10	0.01	0.04	0.03	0.0	0.0	0.01
Cyp2b13	0.09	0.04	0.04	0.08	0.06	0.08
Cyp2b19	0.07	0.0	0.06	0.0	0.02	0.08
Cyp2b23	1.96	1.93	3.02	3.25	2.48	2.58
Cyp2b9	0.02	0.02	0.13	0.01	0.07	0.01
Cyp2c29	1.21	1.19	0.34	0.51	0.87	0.46
Cyp2c37	0.02	0.0	0.0	0.0	0.0	0.0
Cyp2c38	0.0	0.0	0.0	0.0	0.0	0.0
Cyp2c39	0.03	0.0	0.0	0.0	0.0	0.0
Cyp2c40	0.1	0.36	0.47	0.35	0.19	0.19
Cyp2c44	0.0	0.04	0.08	0.0	0.03	0.03
Cyp2c50	0.01	0.0	0.0	0.0	0.0	0.0
Cyp2c53-ps	0.55	0.95	0.08	0.03	0.02	0.04
Cyp2c54	0.0	0.0	0.0	0.0	0.0	0.0
Cyp2c55	0.11	0.03	0.07	0.0	0.15	0.15
Cyp2c65	0.02	0.02	0.01	0.01	0.05	0.01
Cyp2c66	0.01	0.0	0.0	0.01	0.0	0.0
Cyp2c67	0.3	0.27	0.09	0.23	0.07	0.08
Cyp2c68	0.0	0.16	0.56	0.27	0.03	0.27
Cyp2c69	1.07	1.29	1.48	2.41	0.9	1.26
Cyp2c70	0.05	0.2	0.02	0.01	0.05	0.04
Cyp2d10	0.0	0.0	0.0	0.0	0.0	0.0
Cyp2d11	0.0	0.0	0.0	0.0	0.0	0.0
Cyp2d12	0.0	0.0	0.0	0.0	0.0	0.0
Cyp2d13	0.0	0.0	0.0	0.0	0.0	0.0
Cyp2d22	0.0	0.0	0.0	0.0	0.0	0.0
Cyp2d26	0.0	0.0	0.0	0.0	0.0	0.0
Cyp2d34	0.0	0.0	0.0	0.0	0.0	0.0
Cyp2d37-ps	0.0	0.0	0.0	0.0	0.0	0.0
Cyp2d40	0.0	0.0	0.0	0.0	0.0	0.0
Cyp2d9	0.0	0.0	0.0	0.0	0.0	0.0
Cyp2e1	0.0	0.02	0.09	0.03	0.08	0.03
Cyp2f2	2.37	3.0	0.63	1.43	1.52	2.78
Cyp2g1	0.1	0.09	0.25	0.05	0.09	0.01
Cyp2j11	0.0	0.0	0.0	0.0	0.0	0.0
Cyp2j12	2.12	1.29	2.13	1.51	4.48	4.68
Cyp2j13	0.0	0.0	0.0	0.0	0.0	0.0
Cyp2j5	0.05	0.03	0.01	0.03	0.08	0.04
Cyp2j6	0.0	0.0	0.0	0.0	0.01	0.0
Cyp2j8	0.0	0.0	0.0	0.0	0.0	0.0
Cyp2j9	0.03	0.0	0.0	0.0	0.04	0.0
Cyp2r1	1.46	1.2	2.11	1.87	1.86	1.96
Cyp2s1	0.29	0.3	0.11	0.14	0.28	0.27
Cyp2t4	0.03	0.02	0.07	0.04	0.09	0.07
Cyp2u1	2.05	2.59	1.91	2.23	2.04	2.11
Cyp2w1	0.0	0.0	0.0	0.0	0.0	0.0
Cyp39a1	1.59	1.81	0.33	0.39	1.21	1.28
Cyp3a11	0.0	0.0	0.0	0.0	0.0	0.0
Cyp3a13	0.0	0.0	0.0	0.0	0.0	0.0
Cyp3a16	0.0	0.0	0.0	0.0	0.0	0.0
Cyp3a25	0.0	0.0	0.0	0.0	0.0	0.0
Cyp3a41a	0.0	0.0	0.0	0.0	0.0	0.0
Cyp3a41b	0.0	0.0	0.0	0.0	0.0	0.0
Cyp3a44	0.0	0.02	0.0	0.01	0.0	0.06
Cyp3a57	0.0	0.0	0.0	0.0	0.0	0.0
Cyp3a59	0.0	0.0	0.0	0.0	0.0	0.0
Cyp46a1	1.48	1.42	1.27	1.8	1.51	1.37
Cyp4a10	0.61	0.48	0.1	0.01	0.27	0.18
Cyp4a12a	0.0	0.0	0.0	0.0	0.0	0.0
Cyp4a12b	0.0	0.01	0.0	0.03	0.02	0.0
Cyp4a14	0.11	0.08	0.01	0.02	0.03	0.03
Cyp4a29	0.0	0.0	0.0	0.0	0.0	0.0
Cyp4a30b	0.0	0.0	0.0	0.0	0.0	0.0
Cyp4a31	0.0	0.0	0.0	0.0	0.0	0.0
Cyp4a32	0.0	0.0	0.0	0.0	0.0	0.0
Cyp4b1	0.0	0.0	0.0	0.01	0.0	0.0
Cyp4b1-ps2	0.0	0.0	0.0	0.0	0.0	0.0
Cyp4f13	0.13	0.08	0.63	0.12	0.15	0.35
Cyp4f14	0.0	0.0	0.01	0.0	0.0	0.0
Cyp4f15	0.0	0.0	0.0	0.0	0.0	0.0
Cyp4f16	0.1	0.05	0.04	0.0	0.03	0.02
Cyp4f17	0.06	0.14	0.11	0.23	0.11	0.09
Cyp4f18	0.0	0.0	0.02	0.01	0.05	0.0
Cyp4f37	0.0	0.02	0.0	0.0	0.0	0.02
Cyp4f39	14.3	16.07	17.13	16.79	14.82	16.42
Cyp4f40	0.0	0.0	0.04	0.3	0.03	0.08
Cyp4f41-ps	0.04	0.0	0.0	0.0	0.0	0.0
Cyp4v3	0.75	0.65	0.45	0.16	0.79	0.68
Cyp4x1	0.0	0.0	0.0	0.0	0.0	0.0
Cyp4x1os	0.0	0.0	0.0	0.0	0.0	0.01
Cyp51	0.62	0.96	0.72	0.82	0.54	0.45
Cyp7a1	0.23	0.19	0.7	0.5	0.53	0.22
Cyp7b1	0.62	0.84	0.36	0.41	0.54	1.01
Cyp8b1	0.0	0.0	0.0	0.0	0.0	0.0
Cypt1	0.0	0.0	0.0	0.0	0.0	0.0
Cypt10	0.0	0.0	0.0	0.0	0.0	0.0
Cypt12	0.0	0.0	0.0	0.0	0.0	0.0
Cypt14	0.0	0.0	0.0	0.0	0.0	0.0
Cypt15	0.0	0.0	0.0	0.0	0.0	0.0
Cypt2	0.0	0.0	0.0	0.0	0.0	0.0
Cypt3	0.0	0.0	0.0	0.0	0.0	0.0
Cypt4	0.0	0.0	0.0	0.0	0.0	0.0
Cypt7	0.0	0.0	0.0	0.0	0.0	0.0
Cypt8	0.0	0.0	0.0	0.0	0.0	0.0
Cypt9	0.0	0.0	0.0	0.0	0.0	0.0
Cyr61	0.13	0.07	0.19	0.16	0.21	0.17
Cys1	0.0	0.0	0.0	0.02	0.0	0.0
Cysltr1	0.0	0.0	0.0	0.0	0.0	0.0
Cysltr2	3.0	3.27	3.92	4.99	5.77	8.51
Cysrt1	0.06	0.27	0.0	0.0	0.0	0.0
Cystm1	1.89	1.54	0.26	1.18	0.55	1.25
Cyth1	0.71	0.74	0.78	0.84	0.82	0.84
Cyth2	30.29	32.71	34.46	36.38	30.38	31.88
Cyth3	20.88	21.46	21.98	24.02	21.12	26.52
Cyth4	0.0	0.0	0.0	0.0	0.0	0.0
Cytip	0.02	0.0	0.03	0.02	0.0	0.0
Cytl1	0.0	0.0	0.0	0.0	0.0	0.0
Cyyr1	0.01	0.0	0.0	0.0	0.0	0.0
D030018L15Rik	12.39	13.82	19.61	17.3	14.34	16.2
D030024E09Rik	0.85	1.11	0.97	0.83	0.57	0.63
D030025E07Rik	0.03	0.03	0.03	0.0	0.0	0.02
D030025P21Rik	0.0	0.0	0.0	0.0	0.0	0.0
D030028A08Rik	0.65	0.68	0.84	0.79	0.67	0.55
D030040B21Rik	0.01	0.02	0.03	0.02	0.01	0.04
D030045P18Rik	0.0	0.0	0.0	0.0	0.0	0.0
D030047H15Rik	0.04	0.0	0.0	0.0	0.03	0.01
D030056L22Rik	0.24	0.19	0.12	0.12	0.09	0.14
D030068K23Rik	0.85	0.75	0.99	0.97	0.89	0.95
D10Jhu81e	42.66	43.95	43.07	45.98	42.62	48.14
D10Wsu102e	430.75	438.3	388.3	434.78	364.87	427.11
D11Wsu47e	16.92	17.26	14.5	17.25	14.31	15.73
D130009I18Rik	0.0	0.0	0.0	0.05	0.0	0.0
D130017N08Rik	0.01	0.02	0.03	0.0	0.01	0.01
D130020L05Rik	2.49	3.16	2.18	3.18	2.56	2.52
D130040H23Rik	0.09	0.02	0.04	0.1	0.05	0.04
D130043K22Rik	0.17	0.13	0.06	0.08	0.18	0.28
D14Ertd670e	0.0	0.0	0.0	0.0	0.24	0.06
D15Ertd621e	9.59	8.92	7.61	8.62	7.26	7.51
D16Ertd472e	0.99	0.81	0.57	0.71	0.4	0.39
D16Ertd519e	16.31	22.8	17.98	18.79	9.61	9.49
D17Ertd648e	0.0	0.0	0.0	0.0	0.0	0.0
D17H6S53E	0.0	0.0	0.0	0.0	0.0	0.0
D17H6S56E-5	0.0	0.0	1.28	1.03	0.16	0.26
D17Wsu92e	126.1	130.25	123.33	121.36	124.53	133.64
D19Bwg1357e	25.33	28.34	24.22	25.76	22.68	25.28
D1Ertd622e	53.6	54.55	39.29	48.69	38.53	42.9
D1Pas1	0.29	0.26	0.26	0.37	0.25	0.37
D230025D16Rik	18.47	19.61	17.07	19.8	17.45	18.28
D230030E09Rik	0.0	0.0	0.22	0.06	0.03	0.03
D2Wsu81e	13.82	15.17	19.6	17.75	17.42	14.45
D2hgdh	0.32	0.26	0.21	0.17	0.14	0.11
D330023K18Rik	0.0	0.11	0.0	0.14	0.0	0.0
D330041H03Rik	0.02	0.0	0.05	0.07	0.06	0.04
D330045A20Rik	0.27	0.23	0.42	0.47	0.43	0.44
D330046F09Rik	0.0	0.0	0.0	0.0	0.0	0.0
D330050G23Rik	0.0	0.0	0.0	0.01	0.01	0.03
D330050I16Rik	7.08	8.1	7.27	6.21	6.09	6.32
D3Ertd254e	0.01	0.0	0.0	0.0	0.0	0.0
D3Ertd751e	1.52	1.64	0.77	1.69	1.26	1.4
D430019H16Rik	0.0	0.01	0.0	0.0	0.0	0.0
D430020J02Rik	0.74	0.61	1.12	0.99	0.61	0.57
D430036J16Rik	0.0	0.0	0.0	0.0	0.0	0.0
D430041D05Rik	0.0	0.0	5.43	3.78	6.06	6.27
D430042O09Rik	9.2	9.21	10.62	9.94	11.28	9.84
D4Ertd617e	0.0	0.0	0.0	0.0	0.0	0.0
D530049I02Rik	0.0	0.0	0.0	0.0	0.0	0.0
D5Ertd577e	55.66	61.38	48.48	66.1	39.3	43.18
D5Ertd579e	13.85	14.73	14.99	17.53	18.67	17.12
D5Ertd605e	0.0	0.04	0.11	0.16	0.12	0.18
D5Ertd615e	0.0	0.0	0.01	0.0	0.0	0.01
D630003M21Rik	0.21	0.32	0.01	0.0	0.02	0.07
D630010B17Rik	0.0	0.0	0.0	0.0	0.0	0.0
D630013N20Rik	0.0	0.0	0.02	0.09	0.03	0.0
D630023F18Rik	0.77	0.54	0.0	0.0	0.0	0.01
D630024D03Rik	0.0	0.0	0.0	0.0	0.0	0.0
D630029K05Rik	0.0	0.03	0.0	0.05	0.0	0.0
D630033O11Rik	0.26	0.17	0.21	0.52	0.35	0.25
D630039A03Rik	0.0	0.0	0.0	0.01	0.0	0.0
D630041G03Rik	0.0	0.0	0.0	0.0	0.0	0.0
D630045J12Rik	10.8	10.86	10.81	10.35	10.38	10.05
D630045M09Rik	0.0	0.0	0.0	0.0	0.0	0.0
D6Ertd474e	41.37	37.93	39.52	47.53	63.96	71.79
D6Ertd527e	1084.82	1033.85	945.51	922.11	888.26	959.66
D6Wsu163e	19.34	20.08	19.49	20.66	20.65	22.33
D730001G18Rik	0.06	0.0	0.0	0.02	0.0	0.0
D730005E14Rik	0.0	0.0	0.01	0.02	0.0	0.0
D730045A05Rik	0.0	0.0	0.0	0.0	0.0	0.02
D730048I06Rik	0.0	0.0	0.02	0.0	0.0	0.0
D730050B12Rik	0.0	0.0	0.0	0.0	0.0	0.0
D7Ertd143e	0.0	0.0	0.02	0.0	0.01	0.0
D7Ertd443e	139.37	137.51	120.6	135.7	133.35	133.32
D830005E20Rik	0.0	0.0	0.0	0.0	0.0	0.0
D830013O20Rik	0.0	0.0	0.0	0.0	0.0	0.0
D830026I12Rik	0.0	0.0	0.0	0.0	0.0	0.0
D830030K20Rik	0.0	0.0	0.0	0.0	0.0	0.0
D830031N03Rik	1.24	1.01	0.92	0.9	0.75	0.76
D830032E09Rik	0.0	0.0	0.0	0.0	0.0	0.0
D830046C22Rik	0.0	0.0	0.0	0.0	0.0	0.0
D8Ertd738e	32.6	37.22	23.51	25.41	35.97	48.24
D8Ertd82e	0.0	0.0	0.01	0.02	0.02	0.02
D930007P13Rik	0.0	0.0	0.0	0.0	0.0	0.1
D930015E06Rik	27.4	31.16	35.47	31.86	32.13	30.61
D930015M05Rik	0.0	0.0	0.0	0.0	0.0	0.0
D930016D06Rik	0.31	0.3	0.29	0.24	0.01	0.01
D930020B18Rik	2.09	2.41	1.79	1.87	2.19	1.84
D930028M14Rik	0.0	0.0	0.0	0.0	0.0	0.0
D930032P07Rik	0.0	0.0	0.0	0.0	0.0	0.0
D930048N14Rik	0.0	0.0	0.0	0.0	0.0	0.0
DQ267100	0.0	0.0	0.0	0.0	0.0	0.0
DQ267101	0.0	0.0	0.0	0.0	0.0	0.0
DQ267102	0.0	0.0	0.0	0.0	0.0	0.0
DXBay18	0.39	0.0	1.6	0.21	2.7	1.46
Daam1	92.31	81.06	45.16	77.89	14.42	31.17
Daam2	0.12	0.09	0.22	0.16	0.2	0.2
Dab1	2.18	3.3	2.32	3.28	3.4	4.03
Dab2	28.42	27.89	26.54	24.81	30.37	29.44
Dab2ip	1.66	1.6	0.98	1.36	1.47	1.86
Dach1	0.0	0.0	0.0	0.0	0.0	0.0
Dach2	0.06	0.04	0.16	0.1	0.13	0.13
Dact1	0.09	0.11	0.22	0.13	0.21	0.15
Dact2	0.0	0.0	0.0	0.01	0.03	0.03
Dact3	4.25	3.82	5.43	4.61	4.78	5.13
Dad1	40.14	56.76	47.33	47.48	38.52	45.95
Dag1	49.75	46.33	51.14	46.69	51.64	46.29
Dagla	0.02	0.03	0.02	0.07	0.06	0.0
Daglb	56.09	59.17	62.88	64.01	68.62	76.26
Dalir	0.0	0.0	0.0	0.0	0.0	0.03
Dalrd3	5.83	5.35	4.35	4.67	4.57	4.13
Dancr	0.15	0.55	0.45	0.17	0.18	0.32
Dand5	10.04	12.6	7.5	7.86	9.39	9.07
Dao	0.51	0.73	0.91	0.73	0.72	0.84
Dap	1.1	1.04	1.33	0.56	1.51	1.13
Dap3	21.02	24.32	22.73	25.77	23.91	25.66
Dapk1	0.24	0.47	0.58	0.73	0.45	0.37
Dapk2	1.73	3.33	2.18	2.22	2.71	2.72
Dapk3	18.23	22.14	27.23	24.96	25.76	23.95
Dapl1	0.05	0.0	0.49	0.06	0.12	0.0
Dapp1	2.97	3.12	1.84	1.9	2.81	2.19
Dars	19.47	20.79	23.28	25.09	19.01	19.83
Dars2	2.34	2.55	0.91	1.03	1.0	0.92
Daw1	3.99	3.52	2.44	3.15	2.17	2.85
Daxx	26.16	28.11	21.12	21.48	20.79	19.11
Dazap1	16.76	16.69	18.45	19.24	21.7	21.46
Dazap2	44.25	43.94	46.1	40.75	41.82	41.12
Dazl	89.54	91.15	68.14	84.37	61.11	71.54
Dbf4	214.88	216.16	175.68	174.81	170.55	195.64
Dbh	1.94	1.69	0.78	1.33	2.61	2.5
Dbhos	0.01	0.03	0.02	0.03	0.02	0.05
Dbi	32.04	43.88	33.52	45.66	27.8	36.24
Dbil5	0.2	0.86	1.52	1.14	0.94	0.94
Dbn1	0.37	0.49	0.2	0.32	1.18	1.12
Dbndd1	79.6	84.51	108.69	102.09	71.7	83.43
Dbndd2	0.27	0.14	3.01	3.62	0.18	0.37
Dbnl	7.25	7.36	6.82	7.15	6.71	6.42
Dbp	0.12	0.08	0.02	0.08	0.09	0.06
Dbpht2	0.02	0.0	0.03	0.05	0.01	0.08
Dbr1	0.67	0.52	1.22	1.07	1.15	1.33
Dbt	1.4	1.78	16.18	29.26	2.16	5.12
Dbx1	0.03	0.05	0.01	0.04	0.05	0.04
Dbx2	0.07	0.12	0.01	0.06	0.06	0.01
Dcaf10	3.66	3.61	2.55	2.97	2.87	2.58
Dcaf11	25.46	27.07	28.45	27.95	38.71	37.64
Dcaf12	88.19	88.56	102.2	94.42	97.28	91.09
Dcaf12l1	0.09	0.11	0.38	0.15	0.12	0.15
Dcaf12l2	0.02	0.0	0.0	0.01	0.0	0.0
Dcaf13	49.92	58.97	54.79	61.6	54.6	60.9
Dcaf15	5.52	6.11	5.65	5.75	5.36	4.84
Dcaf17	8.15	9.93	6.94	6.69	5.32	4.66
Dcaf4	7.97	7.34	11.32	12.11	8.85	8.1
Dcaf5	21.8	19.9	21.8	19.17	10.84	7.74
Dcaf6	24.2	23.87	23.05	19.79	26.25	24.91
Dcaf7	65.78	58.21	54.4	55.46	55.41	52.02
Dcaf8	208.02	204.15	206.66	204.71	197.75	201.73
Dcakd	96.97	117.32	112.38	118.22	105.34	109.63
Dcbld1	7.2	8.48	8.21	8.39	7.32	7.83
Dcbld2	70.55	69.27	59.11	57.24	59.62	58.67
Dcc	0.09	0.08	0.04	0.07	0.04	0.02
Dcdc2a	0.56	0.65	1.7	1.46	0.47	0.57
Dcdc2b	0.0	0.0	0.0	0.0	0.0	0.0
Dcdc2c	0.01	0.0	0.0	0.02	0.02	0.0
Dchs1	0.01	0.0	0.0	0.0	0.0	0.0
Dck	0.19	0.21	0.22	0.29	0.22	0.38
Dclk1	0.03	0.01	14.89	9.41	14.55	4.29
Dclk2	228.45	218.29	203.17	180.71	211.06	211.16
Dclk3	2.17	2.41	1.11	1.31	1.42	1.27
Dclre1a	73.94	79.02	68.3	74.18	73.65	79.71
Dclre1b	0.43	0.46	0.7	1.23	0.81	0.82
Dclre1c	2.22	2.09	2.08	1.79	2.05	1.88
Dcn	0.11	0.06	0.2	0.1	0.17	0.25
Dcp1a	436.03	406.51	405.61	376.88	429.54	423.56
Dcp1b	0.46	0.59	0.56	0.75	0.58	0.45
Dcp2	35.09	31.63	41.64	41.89	35.56	39.44
Dcpp1	0.14	0.0	0.62	0.86	0.0	0.13
Dcpp2	0.39	0.86	1.12	1.03	0.11	0.27
Dcpp3	0.44	0.23	0.0	0.0	0.0	0.0
Dcps	7.75	9.61	8.56	11.08	10.23	10.87
Dcst1	0.0	0.0	0.01	0.01	0.0	0.0
Dcstamp	0.0	0.0	0.0	0.0	0.0	0.0
Dct	0.0	0.0	0.0	0.0	0.0	0.01
Dctd	19.51	19.31	17.61	19.39	19.6	18.57
Dctn1	19.0	20.68	22.74	21.92	32.06	26.99
Dctn2	15.1	18.18	18.36	20.23	18.34	17.77
Dctn3	8.26	10.02	8.4	9.05	11.81	9.4
Dctn4	19.61	20.14	34.47	33.06	27.81	29.71
Dctn5	18.59	17.39	18.11	19.11	16.26	17.98
Dctn6	14.24	17.71	11.32	15.05	11.73	11.15
Dctpp1	14.55	15.71	18.04	20.35	16.44	17.43
Dcun1d1	89.38	87.77	82.07	89.11	81.62	85.15
Dcun1d2	13.79	13.08	11.44	11.77	11.83	11.45
Dcun1d3	2.69	2.41	2.19	2.59	2.25	2.76
Dcun1d4	7.11	8.03	7.28	7.7	7.45	7.83
Dcun1d5	99.54	98.97	98.25	86.9	92.41	96.2
Dcx	0.0	0.0	0.0	0.0	0.0	0.0
Dcxr	0.9	0.73	1.91	1.65	0.53	0.66
Dda1	37.68	42.24	35.73	39.79	33.51	34.33
Ddah1	0.36	0.41	0.16	0.26	0.29	0.29
Ddah2	0.0	0.0	0.0	0.0	0.0	0.0
Ddb1	150.49	143.82	154.68	134.99	160.95	140.0
Ddb2	19.11	19.79	19.13	18.23	20.44	20.88
Ddc	0.07	0.0	0.01	0.02	0.01	0.0
Ddhd1	77.44	75.11	164.86	168.28	91.95	132.3
Ddhd2	3.46	3.92	4.09	3.93	3.14	3.5
Ddi1	0.0	0.0	0.0	0.0	0.0	0.0
Ddi2	167.46	158.47	166.94	157.3	171.87	160.82
Ddias	27.46	27.3	29.87	33.28	25.68	28.95
Ddit3	39.4	47.98	56.47	57.03	42.8	47.51
Ddit4	34.57	32.37	30.27	25.78	30.42	36.41
Ddit4l	0.35	0.57	0.15	0.27	0.33	0.32
Ddn	0.0	0.0	0.0	0.0	0.01	0.02
Ddo	0.04	0.06	0.04	0.09	0.0	0.03
Ddost	12.78	15.16	15.54	14.58	14.81	16.5
Ddr1	5.69	5.6	4.05	3.49	3.67	2.95
Ddr2	2.43	2.19	0.08	0.08	0.12	0.13
Ddrgk1	35.17	42.01	43.47	39.92	40.47	44.78
Ddt	13.09	18.4	22.69	25.52	19.91	19.2
Ddx1	15.23	17.54	15.86	18.26	15.84	15.14
Ddx10	20.87	22.27	19.63	20.73	20.34	20.79
Ddx11	75.52	73.23	69.44	75.15	109.07	106.01
Ddx17	9.61	8.99	11.22	11.76	12.39	11.29
Ddx18	72.71	76.5	79.98	83.75	70.3	73.92
Ddx19a	322.25	328.45	344.8	331.27	325.53	333.78
Ddx19b	11.23	10.79	10.58	12.31	11.69	11.15
Ddx20	6.27	6.6	5.56	5.58	6.65	7.82
Ddx21	12.75	13.12	13.96	13.79	13.3	14.82
Ddx23	16.91	18.08	22.71	22.48	19.36	20.08
Ddx24	118.8	118.07	117.76	121.66	110.9	120.39
Ddx25	22.63	24.74	22.45	22.54	24.1	24.73
Ddx26b	0.01	0.02	0.01	0.01	0.01	0.01
Ddx27	27.18	29.11	24.42	23.46	26.19	26.71
Ddx28	48.88	56.96	55.46	66.58	51.2	52.07
Ddx31	2.6	2.92	2.93	3.2	2.52	2.86
Ddx39	34.04	35.13	40.99	41.75	37.94	37.76
Ddx39b	11.8	14.73	19.46	21.81	15.86	13.0
Ddx3x	263.11	252.96	259.55	235.17	232.65	209.2
Ddx3y	0.0	0.0	0.0	0.0	0.0	0.0
Ddx4	19.91	22.27	25.64	26.81	23.34	22.37
Ddx41	16.63	19.83	27.58	23.24	25.38	21.13
Ddx42	29.26	28.86	28.91	28.5	28.89	30.3
Ddx43	0.03	0.01	0.0	0.01	0.0	0.01
Ddx46	69.22	67.42	62.08	68.44	59.96	62.9
Ddx47	13.2	12.39	8.37	13.03	8.72	9.62
Ddx49	13.49	15.5	17.71	14.97	16.12	14.7
Ddx5	106.22	109.48	96.99	105.69	100.16	98.46
Ddx50	16.49	17.46	13.16	13.99	13.91	13.34
Ddx51	7.46	7.21	7.3	7.82	6.33	6.15
Ddx52	10.13	9.89	8.27	9.82	9.46	8.76
Ddx54	2.99	3.47	3.59	3.74	3.86	3.05
Ddx55	9.15	9.77	9.89	10.92	10.45	9.93
Ddx56	15.3	15.1	15.76	14.22	15.61	15.33
Ddx58	4.2	4.28	3.14	4.03	3.51	2.64
Ddx59	9.53	10.63	8.41	9.12	7.96	9.47
Ddx6	7.62	7.64	6.73	8.0	7.02	5.76
Ddx60	1.71	1.3	0.79	0.84	0.71	0.53
Deaf1	2.28	2.48	2.32	3.07	2.9	2.71
Dear1	0.0	0.1	0.08	0.0	0.0	0.0
Deb1	4.91	6.09	5.97	9.8	6.87	9.93
Decr1	0.02	0.01	0.05	0.04	0.01	0.03
Decr2	0.11	0.1	0.08	0.18	0.19	0.22
Dedd	64.03	71.49	57.12	69.32	63.43	68.52
Dedd2	0.18	0.13	0.22	0.79	0.33	0.18
Def6	18.4	19.93	14.11	14.92	20.05	19.93
Def8	3.02	3.7	4.59	4.57	3.93	3.83
Defa-ps1	0.24	0.0	0.0	0.0	0.0	0.28
Defa-ps12	0.0	0.0	0.0	0.0	0.0	0.0
Defa-ps13	0.0	0.0	0.0	0.0	0.0	0.0
Defa-rs1	0.83	2.14	1.98	3.29	2.9	3.66
Defa-rs7	0.0	0.0	0.0	0.0	0.0	0.0
Defa17	0.0	0.0	0.0	0.0	0.0	0.0
Defa2	0.0	0.0	0.0	0.0	0.0	0.0
Defa20	0.0	0.0	0.0	0.0	0.0	0.0
Defa21	0.0	0.0	0.0	0.0	0.0	0.0
Defa22	0.0	0.0	0.0	0.0	0.0	0.0
Defa23	0.0	0.0	0.0	0.0	0.0	0.0
Defa24	0.0	0.0	0.0	0.0	0.0	0.0
Defa25	0.0	0.0	0.0	0.0	0.0	0.0
Defa26	0.0	0.0	0.0	0.0	0.0	0.0
Defa3	0.3	0.32	0.52	0.11	0.11	0.35
Defa4	1.54	0.0	0.0	0.0	0.0	0.0
Defa5	0.0	0.0	0.0	0.0	0.0	0.0
Defa6	0.0	0.0	0.0	0.0	0.0	0.0
Defb1	0.0	0.0	0.03	0.03	0.09	0.0
Defb10	0.0	0.0	0.0	0.0	0.0	0.0
Defb11	0.0	0.0	0.0	0.0	0.0	0.0
Defb12	0.07	0.0	0.06	0.22	0.0	0.0
Defb13	0.0	0.0	0.0	0.0	0.0	0.0
Defb14	0.0	0.0	0.0	0.0	0.0	0.0
Defb15	0.0	0.0	0.0	0.0	0.0	0.0
Defb18	0.0	0.0	0.0	0.0	0.0	0.0
Defb19	0.0	0.0	0.0	0.0	0.0	0.0
Defb2	0.0	0.0	0.0	0.0	0.0	0.0
Defb20	0.04	0.0	0.0	0.08	0.0	0.0
Defb21	0.0	0.0	0.0	0.0	0.0	0.0
Defb22	0.0	0.0	0.0	0.0	0.0	0.0
Defb23	0.22	0.15	0.42	0.15	0.0	0.28
Defb25	0.0	0.0	0.0	0.0	0.0	0.0
Defb26	0.0	0.0	0.0	0.0	0.0	0.0
Defb28	0.0	0.0	0.0	0.0	0.0	0.0
Defb29	0.0	0.0	0.0	0.0	0.0	0.0
Defb3	0.0	0.0	0.0	0.0	0.0	0.0
Defb30	0.0	0.0	0.0	0.0	0.0	0.0
Defb33	0.0	0.0	0.0	0.0	0.0	0.0
Defb34	0.0	0.0	0.0	0.0	0.0	0.0
Defb35	0.0	0.0	0.0	0.0	0.0	0.0
Defb36	0.0	0.0	0.0	0.0	0.0	0.0
Defb37	0.0	0.0	0.0	0.0	0.0	0.0
Defb38	0.0	0.0	0.0	0.0	0.0	0.0
Defb39	0.0	0.0	0.0	0.0	0.0	0.0
Defb4	0.31	0.52	0.1	0.09	0.18	0.47
