gene_id	BDF1_TPM_avr	ICR_TPM_avr	ddY_TPM_avr	BDF1_FPKM_avr	ICR_FPKM_avr	ddY_FPKM_avr
Ap2b1	58.355000000000004	59.635	61.435	22.405	23.685000000000002	23.845
Ap2m1	72.09	79.52	80.44	27.73	31.575	31.23
Ap2s1	95.07	92.685	108.595	36.61	36.825	42.155
Ap3b1	118.24000000000001	97.08500000000001	104.125	45.445	38.56	40.415
Ap3b2	5.9	5.425000000000001	5.01	2.27	2.15	1.9449999999999998
Ap3d1	88.46000000000001	91.03	94.78	33.985	36.120000000000005	36.78
Ap3m1	77.515	85.68	79.375	29.785	34.01	30.81
Ap3m2	37.675	31.4	31.705	14.48	12.475	12.31
Ap3s1	30.564999999999998	27.275	29.66	11.74	10.83	11.525
Ap3s2	12.809999999999999	12.495000000000001	11.495000000000001	4.925	4.96	4.465
Ap4b1	3.77	5.24	3.6449999999999996	1.455	2.085	1.415
Ap4e1	11.2	12.76	8.895	4.3	5.055	3.455
Ap4m1	1.36	1.505	1.365	0.525	0.6000000000000001	0.53
Ap4s1	3.4850000000000003	3.79	1.965	1.3399999999999999	1.505	0.76
Ap5b1	0.435	0.385	0.20500000000000002	0.165	0.155	0.08
Ap5m1	13.969999999999999	11.965	19.055	5.365	4.745	7.395
Ap5s1	9.825	11.004999999999999	11.969999999999999	3.78	4.38	4.65
Ap5z1	2.0700000000000003	2.7800000000000002	2.44	0.7949999999999999	1.1	0.95
Apaf1	4.725	6.2	6.43	1.815	2.46	2.495
Apba1	23.935	26.98	40.64	9.195	10.695	15.754999999999999
Apba2	44.644999999999996	29.884999999999998	36.46	17.130000000000003	11.855	14.15
Apba3	3.5250000000000004	5.04	3.7750000000000004	1.355	1.995	1.4649999999999999
Apbb1	40.575	37.32	22.585	15.59	14.805	8.775
Apbb1ip	0.03	0.15000000000000002	0.10500000000000001	0.01	0.06	0.04
Apbb2	26.075000000000003	25.475	23.685000000000002	10.025	10.120000000000001	9.2
Apbb3	0.15000000000000002	0.125	0.13	0.06	0.05	0.055
Apc	133.95999999999998	105.72	122.51499999999999	51.355000000000004	41.915	47.54
Apc2	0.49	0.36	0.405	0.19	0.14500000000000002	0.16
Apcdd1	2.49	1.4049999999999998	0.885	0.9550000000000001	0.56	0.345
Apcs	0.0	0.0	0.0	0.0	0.0	0.0
Apeh	52.82	56.05	58.66	20.299999999999997	22.255	22.76
Apela	0.065	0.0	0.0	0.025	0.0	0.0
Apex1	36.69	49.945	41.575	14.085	19.84	16.145
Apex2	36.59	32.815	34.69	14.075	13.045	13.475
Aph1a	34.305	32.16	34.13	13.175	12.735	13.24
Aph1b	10.43	10.245000000000001	9.875	4.0	4.07	3.835
Aph1c	13.004999999999999	14.42	12.93	5.0	5.725	5.025
Api5	86.345	69.32499999999999	75.02	33.165	27.515	29.105
Apip	42.35	41.315	39.34	16.32	16.39	15.280000000000001
Apitd1	373.72	369.29999999999995	360.15	143.76999999999998	146.70999999999998	139.905
Aplf	67.255	75.535	71.315	25.85	29.96	27.685000000000002
Apln	0.04	0.065	0.06	0.015	0.025	0.02
Aplnr	0.015	0.01	0.025	0.01	0.005	0.01
Aplp1	0.185	0.05	0.035	0.07	0.02	0.015
Aplp2	84.00999999999999	108.32	100.955	32.295	42.935	39.2
Apmap	4.3	3.7350000000000003	4.08	1.6600000000000001	1.48	1.585
Apoa1	0.0	0.0	0.0	0.0	0.0	0.0
Apoa1bp	54.925	55.67	49.435	21.15	22.08	19.185000000000002
Apoa2	0.0	0.0	0.0	0.0	0.0	0.0
Apoa4	0.0	0.0	0.0	0.0	0.0	0.0
Apoa5	0.0	0.0	0.0	0.0	0.0	0.0
Apob	0.05	0.03	0.015	0.02	0.015	0.005
Apobec1	0.02	0.0	0.025	0.005	0.0	0.01
Apobec2	2.84	2.6750000000000003	2.6550000000000002	1.09	1.065	1.03
Apobec3	0.0	0.08	0.015	0.0	0.03	0.005
Apobec4	0.0	0.02	0.02	0.0	0.005	0.01
Apobr	0.0	0.0	0.0	0.0	0.0	0.0
Apoc1	0.0	0.0	0.13	0.0	0.0	0.05
Apoc2	0.63	1.63	5.165	0.24	0.65	2.005
Apoc3	0.0	0.0	0.0	0.0	0.0	0.0
Apoc4	0.0	0.0	0.0	0.0	0.0	0.0
Apoc4-apoc2	0.0	0.0	0.0	0.0	0.0	0.0
Apod	1.36	0.5700000000000001	0.7849999999999999	0.52	0.22	0.305
Apoe	13.33	17.09	16.375	5.135	6.779999999999999	6.359999999999999
Apof	0.0	0.0	0.015	0.0	0.0	0.005
Apoh	0.0	0.0	0.0	0.0	0.0	0.0
Apol10a	0.0	0.0	0.01	0.0	0.0	0.005
Apol10b	0.04	0.0	0.0	0.015	0.0	0.0
Apol11a	0.0	0.0	0.0	0.0	0.0	0.0
Apol11b	0.0	0.0	0.0	0.0	0.0	0.0
Apol6	3.0	1.54	1.9849999999999999	1.15	0.6100000000000001	0.77
Apol7a	0.0	0.0	0.015	0.0	0.0	0.005
Apol7b	0.005	0.01	0.055	0.0	0.005	0.02
Apol7c	0.62	0.345	0.475	0.24000000000000002	0.135	0.185
Apol7d	0.0	0.025	0.0	0.0	0.01	0.0
Apol7e	0.005	0.01	0.0	0.0	0.005	0.0
Apol8	0.07	0.055	0.0	0.025	0.02	0.0
Apol9a	0.0	0.0	0.0	0.0	0.0	0.0
Apol9b	0.0	0.0	0.0	0.0	0.0	0.0
Apold1	0.04	0.06	0.0	0.015	0.025	0.0
Apom	0.0	0.0	0.0	0.0	0.0	0.0
Apon	0.6950000000000001	0.56	0.74	0.27	0.22000000000000003	0.29000000000000004
Apoo	155.83	178.41500000000002	181.24	60.065	70.83	70.455
Apoo-ps	0.0	0.0	0.0	0.0	0.0	0.0
Apool	13.1	15.845	15.2	5.04	6.305	5.895
Apopt1	4.8100000000000005	6.68	4.635	1.865	2.66	1.8050000000000002
App	0.355	0.41500000000000004	0.51	0.14	0.16499999999999998	0.2
Appbp2	95.97999999999999	66.86500000000001	36.65	36.86	26.54	14.23
Appbp2os	0.78	0.52	0.19	0.3	0.20500000000000002	0.075
Appl1	74.81	64.74000000000001	61.875	28.735	25.71	24.02
Appl2	3.24	1.71	1.5950000000000002	1.25	0.6799999999999999	0.62
Aprt	6.785	9.035	8.675	2.6100000000000003	3.59	3.365
Aptx	9.594999999999999	9.530000000000001	9.0	3.6900000000000004	3.785	3.495
Aqp1	1.165	1.605	1.2999999999999998	0.445	0.64	0.505
Aqp11	0.3	0.095	0.195	0.11000000000000001	0.035	0.07500000000000001
Aqp12	0.0	0.0	0.0	0.0	0.0	0.0
Aqp2	0.0	0.045	0.0	0.0	0.02	0.0
Aqp3	0.03	0.03	0.125	0.01	0.01	0.045
Aqp4	0.0	0.0	0.005	0.0	0.0	0.0
Aqp5	0.0	0.0	0.0	0.0	0.0	0.0
Aqp6	0.02	0.015	0.0	0.01	0.005	0.0
Aqp7	0.0	0.0	0.0	0.0	0.0	0.0
Aqp8	0.0	0.0	0.0	0.0	0.0	0.0
Aqp9	26.1	23.71	24.78	10.030000000000001	9.41	9.620000000000001
Aqr	36.405	56.97	47.855000000000004	13.995	22.615000000000002	18.585
Ar	0.0	0.005	0.0	0.0	0.0	0.0
Araf	13.75	17.575	15.95	5.275	6.984999999999999	6.2
Arap1	2.3449999999999998	1.87	1.93	0.895	0.74	0.75
Arap2	128.88	85.45	93.44999999999999	49.474999999999994	33.92	36.269999999999996
Arap3	0.32	0.1	0.375	0.125	0.04	0.14500000000000002
Arc	0.125	0.1	0.145	0.045000000000000005	0.04	0.05500000000000001
Arcn1	365.43	396.73	362.265	140.44	157.34	140.66
Areg	0.0	0.0	0.0	0.0	0.0	0.0
Arel1	67.32	69.13	68.905	25.86	27.395	26.744999999999997
Arf1	857.46	811.31	887.39	329.61	321.87	344.565
Arf2	4.265	3.485	3.59	1.6400000000000001	1.385	1.3900000000000001
Arf3	134.575	130.875	133.33499999999998	51.7	51.93	51.75
Arf4	6.4350000000000005	4.155	3.885	2.4699999999999998	1.65	1.51
Arf5	70.535	74.955	71.595	27.119999999999997	29.8	27.785
Arf6	86.16	88.33500000000001	87.385	33.13	35.085	33.93000000000001
Arfgap1	30.75	22.57	23.855	11.815	8.96	9.265
Arfgap2	1.685	1.405	1.31	0.65	0.5549999999999999	0.51
Arfgap3	15.86	12.945	14.64	6.1	5.135	5.68
Arfgef1	196.37	170.79500000000002	186.15	75.375	67.765	72.27000000000001
Arfgef2	64.875	59.995000000000005	52.965	24.89	23.810000000000002	20.560000000000002
Arfgef3	48.82	38.28	41.235	18.755	15.2	16.02
Arfip1	374.78999999999996	346.935	370.35	143.94	137.65	143.70999999999998
Arfip2	8.29	7.775	6.195	3.185	3.085	2.405
Arfrp1	3.9050000000000002	4.52	3.62	1.5	1.79	1.405
Arg1	0.0	0.02	0.09	0.0	0.01	0.035
Arg2	338.03	268.99	247.32	130.185	106.905	96.055
Arglu1	26.86	20.375	20.745	10.309999999999999	8.08	8.06
Arhgap1	45.129999999999995	43.17	41.545	17.335	17.12	16.125
Arhgap10	150.935	139.525	141.22500000000002	57.989999999999995	55.394999999999996	54.82
Arhgap11a	112.89	91.32499999999999	106.28	43.36	36.215	41.195
Arhgap12	289.405	300.74	218.715	111.12	119.235	84.845
Arhgap15	3.585	3.46	4.52	1.38	1.375	1.76
Arhgap15os	0.0	0.0	0.0	0.0	0.0	0.0
Arhgap17	98.975	66.285	72.12	38.035	26.314999999999998	28.009999999999998
Arhgap18	18.244999999999997	15.704999999999998	17.14	7.0	6.225	6.655
Arhgap19	22.685	15.075	17.935000000000002	8.72	5.99	6.95
Arhgap20	3.275	4.36	6.37	1.26	1.73	2.47
Arhgap20os	399.515	573.7850000000001	383.105	153.73000000000002	228.095	149.095
Arhgap21	207.97	198.72	209.95499999999998	79.755	78.83	81.47999999999999
Arhgap22	0.275	0.045	0.24000000000000002	0.10500000000000001	0.02	0.095
Arhgap23	0.14500000000000002	0.03	0.06	0.055	0.015	0.025
Arhgap24	0.9950000000000001	2.9050000000000002	2.775	0.38	1.16	1.075
Arhgap25	0.01	0.025	0.02	0.005	0.01	0.005
Arhgap26	47.474999999999994	41.805	40.120000000000005	18.21	16.59	15.575
Arhgap27	0.025	0.02	0.025	0.01	0.01	0.01
Arhgap27os3	0.0	0.01	0.02	0.0	0.005	0.01
Arhgap28	126.815	118.87	139.70999999999998	48.66	47.175	54.235
Arhgap29	59.235	71.63	61.230000000000004	22.72	28.43	23.770000000000003
Arhgap30	0.025	0.0	0.01	0.01	0.0	0.005
Arhgap31	0.08	0.095	0.095	0.030000000000000002	0.04	0.034999999999999996
Arhgap32	9.395	9.535	9.309999999999999	3.605	3.785	3.62
Arhgap33	1.8399999999999999	1.7349999999999999	1.6749999999999998	0.705	0.69	0.645
Arhgap33os	0.7250000000000001	0.06	0.035	0.275	0.025	0.01
Arhgap35	61.870000000000005	57.35	48.89	23.75	22.740000000000002	18.975
Arhgap36	0.0	0.015	0.01	0.0	0.005	0.005
Arhgap39	35.44	41.625	41.08	13.615	16.555	15.905000000000001
Arhgap4	0.025	0.01	0.015	0.01	0.005	0.005
Arhgap40	0.0	0.015	0.0	0.0	0.005	0.0
Arhgap42	40.605000000000004	36.055	30.545	15.575	14.305	11.844999999999999
Arhgap44	23.515	22.475	24.425	9.05	8.95	9.495000000000001
Arhgap5	4.135	3.925	3.625	1.5899999999999999	1.5550000000000002	1.4100000000000001
Arhgap6	0.005	0.0	0.0	0.0	0.0	0.0
Arhgap8	0.505	2.01	1.25	0.195	0.7949999999999999	0.485
Arhgap9	3.0949999999999998	0.9450000000000001	1.3650000000000002	1.19	0.375	0.53
Arhgdia	138.885	148.56	153.87	53.39	58.96	59.735
Arhgdib	0.0	0.0	0.0	0.0	0.0	0.0
Arhgdig	0.0	0.0	0.035	0.0	0.0	0.015
Arhgef1	47.495	44.144999999999996	50.76	18.240000000000002	17.564999999999998	19.685
Arhgef10	1.2650000000000001	0.935	1.45	0.485	0.37	0.56
Arhgef10l	4.115	9.525	3.855	1.575	3.76	1.49
Arhgef11	91.555	83.61500000000001	57.28	35.135	33.155	22.245
Arhgef12	98.57	91.785	100.27	37.78	36.42	38.900000000000006
Arhgef15	9.05	0.005	7.6899999999999995	3.48	0.0	2.985
Arhgef16	281.005	302.655	297.735	108.025	119.975	115.56
Arhgef17	1.06	1.025	0.9349999999999999	0.405	0.41	0.36
Arhgef18	42.685	39.25	36.269999999999996	16.405	15.59	14.075
Arhgef19	0.025	0.015	0.045000000000000005	0.01	0.005	0.02
Arhgef2	0.22499999999999998	0.20500000000000002	0.17	0.08499999999999999	0.08	0.065
Arhgef25	0.14	0.05	0.29000000000000004	0.055	0.02	0.11
Arhgef26	7.23	5.0	5.24	2.775	1.9849999999999999	2.04
Arhgef28	15.045	10.24	11.245000000000001	5.785	4.075	4.365
Arhgef3	5.02	6.415	4.470000000000001	1.935	2.545	1.7349999999999999
Arhgef33	1.205	1.535	1.81	0.46	0.6100000000000001	0.7050000000000001
Arhgef37	0.175	3.21	4.465	0.07	1.28	1.7349999999999999
Arhgef38	0.0	0.0	0.0	0.0	0.0	0.0
Arhgef39	251.42000000000002	237.525	245.49	96.735	94.355	95.30000000000001
Arhgef4	8.06	8.73	9.774999999999999	3.1100000000000003	3.4699999999999998	3.79
Arhgef40	0.01	0.015	0.01	0.005	0.005	0.005
Arhgef5	1.6400000000000001	0.975	1.05	0.63	0.39	0.41
Arhgef6	0.10500000000000001	0.1	0.115	0.04	0.04	0.045
Arhgef7	95.16	94.00999999999999	76.325	36.58	37.32	29.62
Arhgef9	0.035	0.065	0.04	0.015	0.03	0.015
Arid1a	493.865	517.915	506.70500000000004	189.31	205.39	196.7
Arid1b	204.925	169.53	194.22	78.625	67.28	75.38
Arid2	116.325	103.775	109.19	44.62	41.195	42.37
Arid3a	10.685	9.54	10.25	4.095	3.785	3.98
Arid3b	46.87	40.06	41.36	17.995	15.9	16.05
Arid3c	3.495	1.125	5.445	1.355	0.44999999999999996	2.11
Arid4a	51.66	43.765	43.94	19.83	17.375	17.06
Arid4b	19.735	18.595	19.865000000000002	7.575	7.385	7.715
Arid5a	7.904999999999999	6.765	3.99	3.04	2.685	1.5499999999999998
Arid5b	137.135	3.335	219.35500000000002	52.620000000000005	1.325	85.34
Arih1	219.07999999999998	206.29000000000002	221.35000000000002	84.075	81.805	85.91
Arih2	14.045	17.155	14.625	5.395	6.8149999999999995	5.675000000000001
Arl1	129.97	112.04499999999999	106.695	49.965	44.485	41.459999999999994
Arl10	7.6049999999999995	4.9399999999999995	8.235	2.95	1.9649999999999999	3.1950000000000003
Arl11	0.03	0.04	0.065	0.01	0.015	0.025
Arl13a	0.0	0.0	0.0	0.0	0.0	0.0
Arl13b	31.825000000000003	39.620000000000005	34.69	12.219999999999999	15.719999999999999	13.47
Arl14	0.0	0.0	0.0	0.0	0.0	0.0
Arl14ep	52.25	51.69	50.875	20.095	20.495	19.75
Arl14epl	14.684999999999999	14.285	13.94	5.665	5.675	5.42
Arl15	22.4	18.799999999999997	21.475	8.615	7.455	8.34
Arl16	0.39499999999999996	0.31	0.48	0.155	0.12000000000000001	0.185
Arl2	82.69999999999999	118.83500000000001	120.825	31.9	47.185	46.93
Arl2bp	8.5	6.145	6.4	3.2750000000000004	2.4400000000000004	2.485
Arl3	78.89	64.125	71.71000000000001	30.335	25.475	27.845
Arl4a	71.88	69.825	63.72	27.665	27.715000000000003	24.755
Arl4c	0.0	0.0	0.0	0.0	0.0	0.0
Arl4d	7.445	7.5649999999999995	9.975000000000001	2.87	3.0199999999999996	3.88
Arl5a	12.175	10.92	10.094999999999999	4.6850000000000005	4.345000000000001	3.92
Arl5b	4.82	3.225	2.935	1.855	1.28	1.1400000000000001
Arl5c	0.11	0.28500000000000003	0.3	0.04	0.115	0.12000000000000001
Arl6	43.625	40.480000000000004	33.15	16.78	16.055	12.875
Arl6ip1	183.78	207.065	197.195	70.63	82.22	76.56
Arl6ip4	30.494999999999997	26.305	24.35	11.73	10.455	9.44
Arl6ip5	2.22	1.6600000000000001	1.545	0.8600000000000001	0.66	0.605
Arl6ip6	10.46	10.825	11.235	4.015	4.29	4.365
Arl8a	52.665	8.66	8.3	20.240000000000002	3.44	3.2199999999999998
Arl8b	173.595	142.52	145.715	66.69	56.565	56.56999999999999
Arl9	0.135	0.0	0.445	0.05	0.0	0.17
Armc1	79.06	85.69999999999999	80.125	30.415	34.045	31.115000000000002
Armc10	89.11500000000001	84.24	105.87	34.255	33.41	41.095
Armc12	2.2	2.7649999999999997	3.665	0.85	1.095	1.42
Armc2	9.48	9.345	10.14	3.6399999999999997	3.705	3.935
Armc3	0.08499999999999999	0.065	0.04	0.03	0.025	0.015
Armc4	3.045	2.32	2.855	1.165	0.92	1.11
Armc5	8.36	8.28	10.09	3.215	3.285	3.92
Armc6	0.20500000000000002	0.16999999999999998	0.19	0.07500000000000001	0.065	0.06999999999999999
Armc7	41.03	44.05	38.400000000000006	15.794999999999998	17.479999999999997	14.899999999999999
Armc8	40.96	33.24	33.06	15.73	13.215	12.85
Armc9	9.285	12.030000000000001	11.620000000000001	3.5700000000000003	4.779999999999999	4.51
Armcx1	0.02	0.14	0.14	0.01	0.05	0.055
Armcx2	0.0	0.0	0.0	0.0	0.0	0.0
Armcx3	0.015	0.04	0.025	0.01	0.015	0.01
Armcx4	0.025	0.16	0.05500000000000001	0.01	0.065	0.025
Armcx5	64.045	61.09	63.91	24.58	24.25	24.81
Armcx6	0.0	0.0	0.0	0.0	0.0	0.0
Armt1	0.505	0.225	0.745	0.195	0.085	0.29000000000000004
Arnt	71.94	83.06	82.465	27.605	32.97	32.02
Arnt2	0.035	0.01	0.055	0.015	0.0	0.02
Arntl	153.95999999999998	115.015	111.035	59.07	45.625	43.095
Arntl2	49.095	4.74	7.505	18.835	1.88	2.91
Arpc1a	13.75	11.615	7.595000000000001	5.285	4.615	2.95
Arpc1b	158.21	146.675	145.985	60.815	58.269999999999996	56.69
Arpc2	113.61500000000001	115.345	127.57	43.72	45.769999999999996	49.565
Arpc3	409.94	355.04	355.64	157.86	141.0	138.14
Arpc4	43.18	35.36	23.985	16.605	14.015	9.325
Arpc5	17.515	14.3	12.32	6.735	5.6850000000000005	4.785
Arpc5l	320.13	338.33500000000004	332.36	123.24000000000001	134.51999999999998	129.085
Arpin	1.1400000000000001	1.26	1.5	0.43999999999999995	0.5	0.58
Arpp19	70.155	68.73	72.5	26.955	27.3	28.145
Arpp21	0.07500000000000001	0.06	0.065	0.03	0.02	0.025
Arr3	0.0	0.0	0.0	0.0	0.0	0.0
Arrb1	0.0	0.015	0.02	0.0	0.005	0.005
Arrb2	38.36	45.28	48.66	14.77	17.985	18.905
Arrdc1	155.685	260.825	236.22	59.935	103.63499999999999	91.755
Arrdc2	146.0	162.57	158.755	56.099999999999994	64.47	61.64
Arrdc3	1.815	3.6950000000000003	2.585	0.695	1.4649999999999999	1.01
Arrdc4	1.505	2.1	0.65	0.58	0.8300000000000001	0.255
Arrdc5	3.23	3.0949999999999998	3.865	1.235	1.23	1.5
Arsa	0.0	0.005	0.0	0.0	0.005	0.0
Arsb	10.825	4.355	2.615	4.155	1.7349999999999999	1.02
Arsg	0.6	0.155	0.525	0.23	0.06	0.20500000000000002
Arsi	0.0	0.0	0.0	0.0	0.0	0.0
Arsj	0.0	0.0	0.0	0.0	0.0	0.0
Arsk	4.025	2.6550000000000002	1.92	1.55	1.0550000000000002	0.74
Art1	1.705	2.1399999999999997	1.5	0.645	0.85	0.585
Art2a-ps	0.0	0.0	0.22	0.0	0.0	0.085
Art2b	0.0	0.0	0.0	0.0	0.0	0.0
Art3	0.0	0.0	0.0	0.0	0.0	0.0
Art4	0.32499999999999996	0.015	0.0	0.125	0.005	0.0
Art5	0.05	0.085	0.035	0.02	0.035	0.015
Artn	0.8200000000000001	0.515	0.32	0.31	0.20500000000000002	0.125
Arv1	2.9299999999999997	2.4749999999999996	2.2800000000000002	1.125	0.98	0.8899999999999999
Arvcf	10.92	11.405000000000001	10.175	4.1899999999999995	4.53	3.9450000000000003
Arx	6.255	5.915	13.059999999999999	2.4050000000000002	2.3449999999999998	5.075
Arxes1	18.11	19.59	16.875	6.975	7.8	6.535
Arxes2	2.81	5.32	4.69	1.075	2.105	1.815
As3mt	1.16	0.61	0.46	0.44500000000000006	0.24	0.175
Asah1	3.535	3.98	4.865	1.355	1.58	1.895
Asah2	5.445	5.795	6.295	2.08	2.3	2.4400000000000004
Asap1	76.585	66.16	63.07000000000001	29.395	26.25	24.490000000000002
Asap2	36.83	22.225	39.095	14.14	8.82	15.175
Asap3	0.5650000000000001	0.5800000000000001	0.665	0.21500000000000002	0.235	0.255
Asb1	0.655	0.31999999999999995	0.4	0.255	0.125	0.155
Asb10	0.0	0.0	0.015	0.0	0.0	0.005
Asb11	0.0	0.0	0.055	0.0	0.0	0.02
Asb12	5.425	2.31	4.055	2.09	0.9199999999999999	1.5699999999999998
Asb13	0.6950000000000001	1.125	0.7	0.27	0.445	0.275
Asb14	0.0	0.02	0.0	0.0	0.01	0.0
Asb15	2.27	1.85	2.27	0.87	0.7350000000000001	0.88
Asb16	0.46	0.425	0.86	0.175	0.17	0.33499999999999996
Asb17	0.075	0.14	0.195	0.03	0.055	0.07500000000000001
Asb17os	1.79	0.6950000000000001	0.8949999999999999	0.69	0.275	0.34500000000000003
Asb18	0.0	0.0	0.0	0.0	0.0	0.0
Asb2	0.02	0.0	0.0	0.005	0.0	0.0
Asb3	3.465	1.78	1.095	1.33	0.7050000000000001	0.42500000000000004
Asb4	16.43	29.450000000000003	9.965	6.3100000000000005	11.66	3.87
Asb5	0.0	0.0	0.06	0.0	0.0	0.025
Asb6	0.955	1.0	0.99	0.375	0.395	0.385
Asb7	2.1100000000000003	1.3599999999999999	1.455	0.81	0.54	0.565
Asb8	156.95499999999998	153.52	148.55	60.345	60.945	57.68000000000001
Asb9	0.0	0.0	0.0	0.0	0.0	0.0
Ascc1	67.83	65.63	69.555	26.075000000000003	26.045	26.990000000000002
Ascc2	26.235	27.96	22.18	10.09	11.08	8.61
Ascc3	20.655	19.255	19.64	7.9350000000000005	7.6450000000000005	7.625
Ascl1	0.2	0.62	0.315	0.07500000000000001	0.245	0.125
Ascl2	0.0	0.035	0.02	0.0	0.015	0.01
Ascl3	0.0	0.065	0.06	0.0	0.025	0.025
Ascl4	0.05	0.025	0.0	0.02	0.01	0.0
Ascl5	0.0	0.0	0.165	0.0	0.0	0.065
Asf1a	188.465	206.175	222.49	72.505	81.905	86.41
Asf1b	126.41	136.85000000000002	129.04500000000002	48.55	54.265	50.085
Asgr1	0.325	0.44999999999999996	0.52	0.13	0.18	0.2
Asgr2	41.735	49.715	58.375	16.11	19.75	22.695
Ash1l	22.11	19.655	20.03	8.475	7.81	7.775
Ash2l	46.480000000000004	51.245000000000005	52.155	17.869999999999997	20.33	20.244999999999997
Asic1	0.515	0.345	0.315	0.2	0.14	0.12
Asic2	0.0	0.0	0.035	0.0	0.0	0.015
Asic3	0.0	0.135	0.03	0.0	0.05500000000000001	0.01
Asic4	0.38	0.14	0.305	0.14500000000000002	0.055	0.115
Asic5	0.025	0.0	0.0	0.01	0.0	0.0
Asl	0.35	0.535	0.38	0.135	0.21500000000000002	0.14500000000000002
Asmt	0.0	0.0	0.0	0.0	0.0	0.0
Asna1	93.38	112.92500000000001	108.39500000000001	35.935	44.84	42.1
Asns	2.075	2.235	3.13	0.7949999999999999	0.89	1.2149999999999999
Asnsd1	76.06	75.555	77.77	29.22	30.0	30.19
Aspa	0.0	0.0	0.0	0.0	0.0	0.0
Aspdh	0.0	0.0	0.0	0.0	0.0	0.0
Aspg	2.175	1.9949999999999999	2.385	0.835	0.79	0.925
Asph	66.35	59.205	62.965	25.5	23.505000000000003	24.46
Asphd1	0.0	0.0	0.0	0.0	0.0	0.0
Asphd2	1.155	3.87	0.755	0.445	1.535	0.295
Aspm	261.545	288.64	295.435	100.545	114.60499999999999	114.715
Aspn	0.24000000000000002	0.42000000000000004	0.42500000000000004	0.095	0.165	0.165
Asprv1	0.0	0.0	0.0	0.0	0.0	0.0
Aspscr1	79.20500000000001	88.505	83.64	30.505000000000003	35.114999999999995	32.475
Asrgl1	1.745	0.905	0.8200000000000001	0.675	0.36	0.32
Ass1	1.815	4.55	2.385	0.6950000000000001	1.8	0.93
Aste1	9.695	7.74	5.955	3.73	3.07	2.315
Astl	206.92000000000002	320.835	364.03	79.625	127.26	141.365
Astn1	1.5550000000000002	1.275	1.4249999999999998	0.6000000000000001	0.505	0.5549999999999999
Astn2	0.11	0.15	0.065	0.045	0.06	0.025
Asun	55.93	51.22	61.31	21.494999999999997	20.335	23.79
Asxl1	389.145	291.655	317.53	149.3	115.75	123.25
Asxl2	5.539999999999999	5.68	5.61	2.13	2.255	2.175
Asxl3	5.835000000000001	5.65	5.03	2.24	2.245	1.95
Asz1	108.6	83.995	89.91499999999999	41.78	33.355000000000004	34.93
Atad1	220.38	261.46	268.03	84.66	103.705	104.03
Atad2	46.68	50.91	44.83	17.905	20.189999999999998	17.415
Atad2b	79.44	65.55499999999999	80.05	30.46	25.990000000000002	31.075000000000003
Atad3a	28.99	25.17	27.310000000000002	11.14	9.985	10.59
Atad3aos	0.615	0.43	0.7899999999999999	0.23500000000000001	0.17	0.305
Atad5	37.425	39.63	37.42	14.370000000000001	15.73	14.525
Atat1	14.254999999999999	11.245000000000001	9.165	5.47	4.465	3.5599999999999996
Atcay	0.01	0.030000000000000002	0.035	0.005	0.015	0.015
Atcayos	0.0	0.0	0.0	0.0	0.0	0.0
Ate1	12.11	12.34	13.415	4.65	4.895	5.21
Atf1	130.23499999999999	119.4	118.12	50.01	47.394999999999996	45.875
Atf2	89.80000000000001	81.255	87.25	34.45	32.26	33.895
Atf3	1.275	0.81	1.115	0.49	0.32499999999999996	0.43000000000000005
Atf4	308.76	346.90999999999997	278.875	119.07000000000001	137.655	108.155
Atf5	1.4300000000000002	1.4849999999999999	1.7650000000000001	0.55	0.59	0.685
Atf6	48.8	36.3	38.215	18.740000000000002	14.399999999999999	14.83
Atf6b	34.75	39.36	38.95	13.34	15.605	15.11
Atf7	20.0	23.46	22.42	7.6850000000000005	9.32	8.705
Atf7ip	222.19	209.63	222.495	85.27000000000001	83.175	86.39500000000001
Atf7ip2	20.35	17.939999999999998	19.325	7.8100000000000005	7.12	7.505000000000001
Atg10	5.135	3.385	3.6550000000000002	1.975	1.355	1.42
Atg101	57.635000000000005	61.519999999999996	54.54	22.2	24.41	21.16
Atg12	140.985	132.53	118.345	54.185	52.625	45.945
Atg13	8.06	9.3	10.190000000000001	3.105	3.6900000000000004	3.96
Atg14	132.2	146.87	152.63	50.769999999999996	58.29	59.260000000000005
Atg16l1	210.645	198.725	175.635	80.97	78.83500000000001	68.17500000000001
Atg16l2	0.195	0.415	0.53	0.07500000000000001	0.165	0.21000000000000002
Atg2a	62.525	74.885	63.995000000000005	23.995	29.695	24.835
Atg2b	22.955	20.57	22.205	8.809999999999999	8.16	8.62
Atg3	39.22	29.015	31.31	15.085	11.504999999999999	12.16
Atg4a	4.965	5.484999999999999	4.3	1.9100000000000001	2.18	1.67
Atg4b	70.34	68.58000000000001	75.505	27.04	27.225	29.315
Atg4c	1.495	0.905	0.625	0.575	0.36	0.245
Atg4d	0.03	0.02	0.02	0.01	0.01	0.01
Atg5	326.515	314.705	329.825	125.575	124.98499999999999	128.075
Atg7	11.965	12.075	12.335	4.6	4.795	4.785
Atg9a	40.545	54.16	49.705	15.57	21.479999999999997	19.29
Atg9b	0.45499999999999996	0.45999999999999996	0.33999999999999997	0.18	0.18	0.13
Athl1	0.025	0.05	0.0	0.01	0.02	0.0
Atic	38.845	47.18	43.730000000000004	14.905	18.735	16.98
